year,province,batch,category,first_subject,second_subject_requirement,university_code,university_name,major_group_code,major_group_name,admission_category,min_score,min_rank,plan_seats,remarks,source_id,source_url,source_type,raw_document_sha256,parser_name,parser_version,parse_confidence,confidence_score,license_note,review_status,reviewer
2023,湖北,本科普通批,普通类,physics,化学,HBA012,湖北样例012大学,HBA012-P12,物理12组-物理+化学专业组,平行志愿,627,23400,67,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA013,湖北样例013大学,HBA013-P13,物理13组-物理+化学专业组,平行志愿,624,24690,71,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,不限,HBA014,湖北样例014大学,HBA014-P14,物理14组-物理+不限专业组,平行志愿,622,25980,75,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA015,湖北样例015大学,HBA015-P15,物理15组-物理+化学专业组,平行志愿,620,26570,79,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA016,湖北样例016大学,HBA016-P16,物理16组-物理+化学专业组,平行志愿,618,27860,51,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA017,湖北样例017大学,HBA017-P17,物理17组-物理+化学专业组,平行志愿,616,29150,55,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA018,湖北样例018大学,HBA018-P18,物理18组-物理+化学专业组,平行志愿,613,30440,59,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,不限,HBA019,湖北样例019大学,HBA019-P19,物理19组-物理+不限专业组,平行志愿,611,31730,63,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA020,湖北样例020大学,HBA020-P20,物理20组-物理+化学专业组,平行志愿,609,32320,67,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA021,湖北样例021大学,HBA021-P21,物理21组-物理+化学专业组,平行志愿,607,33610,71,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA022,湖北样例022大学,HBA022-P22,物理22组-物理+化学专业组,平行志愿,605,34900,75,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA023,湖北样例023大学,HBA023-P23,物理23组-物理+化学专业组,平行志愿,602,36190,79,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,不限,HBA024,湖北样例024大学,HBA024-P24,物理24组-物理+不限专业组,平行志愿,600,37480,51,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA025,湖北样例025大学,HBA025-P25,物理25组-物理+化学专业组,平行志愿,598,38070,55,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA026,湖北样例026大学,HBA026-P26,物理26组-物理+化学专业组,平行志愿,596,39360,59,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA027,湖北样例027大学,HBA027-P27,物理27组-物理+化学专业组,平行志愿,593,40650,63,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA028,湖北样例028大学,HBA028-P28,物理28组-物理+化学专业组,平行志愿,591,41940,67,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,不限,HBA029,湖北样例029大学,HBA029-P29,物理29组-物理+不限专业组,平行志愿,589,43230,71,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA030,湖北样例030大学,HBA030-P30,物理30组-物理+化学专业组,平行志愿,587,43820,75,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA031,湖北样例031大学,HBA031-P31,物理31组-物理+化学专业组,平行志愿,585,45110,79,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA032,湖北样例032大学,HBA032-P32,物理32组-物理+化学专业组,平行志愿,582,46400,51,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA033,湖北样例033大学,HBA033-P33,物理33组-物理+化学专业组,平行志愿,580,47690,55,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,不限,HBA034,湖北样例034大学,HBA034-P34,物理34组-物理+不限专业组,平行志愿,578,48980,59,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA035,湖北样例035大学,HBA035-P35,物理35组-物理+化学专业组,平行志愿,576,49570,63,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA036,湖北样例036大学,HBA036-P36,物理36组-物理+化学专业组,平行志愿,574,50860,67,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA037,湖北样例037大学,HBA037-P37,物理37组-物理+化学专业组,平行志愿,571,52150,71,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA038,湖北样例038大学,HBA038-P38,物理38组-物理+化学专业组,平行志愿,569,53440,75,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,不限,HBA039,湖北样例039大学,HBA039-P39,物理39组-物理+不限专业组,平行志愿,567,54730,79,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA040,湖北样例040大学,HBA040-P40,物理40组-物理+化学专业组,平行志愿,565,55320,51,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA041,湖北样例041大学,HBA041-P41,物理41组-物理+化学专业组,平行志愿,563,56610,55,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA042,湖北样例042大学,HBA042-P42,物理42组-物理+化学专业组,平行志愿,560,57900,59,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA043,湖北样例043大学,HBA043-P43,物理43组-物理+化学专业组,平行志愿,558,59190,63,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,不限,HBA044,湖北样例044大学,HBA044-P44,物理44组-物理+不限专业组,平行志愿,556,60480,67,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA045,湖北样例045大学,HBA045-P45,物理45组-物理+化学专业组,平行志愿,554,61070,71,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA046,湖北样例046大学,HBA046-P46,物理46组-物理+化学专业组,平行志愿,551,62360,75,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA047,湖北样例047大学,HBA047-P47,物理47组-物理+化学专业组,平行志愿,549,63650,79,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA048,湖北样例048大学,HBA048-P48,物理48组-物理+化学专业组,平行志愿,547,64940,51,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,不限,HBA049,湖北样例049大学,HBA049-P49,物理49组-物理+不限专业组,平行志愿,545,66230,55,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA050,湖北样例050大学,HBA050-P50,物理50组-物理+化学专业组,平行志愿,543,66820,59,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA051,湖北样例051大学,HBA051-P51,物理51组-物理+化学专业组,平行志愿,540,68110,63,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA052,湖北样例052大学,HBA052-P52,物理52组-物理+化学专业组,平行志愿,538,69400,67,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,化学,HBA053,湖北样例053大学,HBA053-P53,物理53组-物理+化学专业组,平行志愿,536,70690,71,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,physics,不限,HBA054,湖北样例054大学,HBA054-P54,物理54组-物理+不限专业组,平行志愿,534,71980,75,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,history,不限,HBA061,湖北样例061大学,HBA061-H01,历史01组-历史+不限专业组,平行志愿,654,7360,55,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,history,不限,HBA062,湖北样例062大学,HBA062-H02,历史02组-历史+不限专业组,平行志愿,652,8400,59,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,history,政治,HBA063,湖北样例063大学,HBA063-H03,历史03组-历史+政治专业组,平行志愿,650,9440,63,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,history,不限,HBA064,湖北样例064大学,HBA064-H04,历史04组-历史+不限专业组,平行志愿,648,10480,67,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,history,不限,HBA065,湖北样例065大学,HBA065-H05,历史05组-历史+不限专业组,平行志愿,646,10820,71,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,history,不限,HBA066,湖北样例066大学,HBA066-H06,历史06组-历史+不限专业组,平行志愿,644,11860,75,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,history,不限,HBA067,湖北样例067大学,HBA067-H07,历史07组-历史+不限专业组,平行志愿,642,12900,79,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,history,政治,HBA068,湖北样例068大学,HBA068-H08,历史08组-历史+政治专业组,平行志愿,640,13940,51,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
2023,湖北,本科普通批,普通类,history,不限,HBA069,湖北样例069大学,HBA069-H09,历史09组-历史+不限专业组,平行志愿,638,14980,55,,fixture-lines-2023,https://www.hbksw.com/info/38/1771.html,fixture_seed,67aae02791f6b1e692873d153d288c85c08adc14005908d541d797cf68b09260,static_csv_seed,curated-fixture-seed-v0.2,0.95,0.95,fixture seed mirrors public Hubei admissions schema; replace with reviewed official rows before production,approved,system_seed
